batch_id,question_id,original_reference_question_id,family_id,tier,mode,category,subcategory,language_status,question_pl,question_en,question_type,answer_count,primary_axis,secondary_axis,sensitivity_level,controversy_level,safety_label,comparison_allowed,source_id,source_usage_type,uniqueness_hash,content_status,content_contract_status,created_at,notes
S2A-02,TO99Q0153,TO99_SOURCE_Q0153_CLEANED,TO99Q0153_FAM,free,question,body,unscheduled_hour,pl_en_complete,"Kalendarz jest pełny, ale ciało prosi o jedną niezaplanowaną godzinę. Co się dzieje?","Your calendar is full, but your body asks for one unscheduled hour. What happens?",four_choice,4,AX06,AX09,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,450bd0b560aa15c2,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0154,TO99_SOURCE_Q0154_CLEANED,TO99Q0154_FAM,free,question,time,open_weekend,pl_en_complete,Otwarty weekend wydaje się jednocześnie wolny i niebezpieczny. Co nadaje mu kształt?,An open weekend feels both freeing and dangerous. What gives it shape?,four_choice,4,AX06,AX08,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,bd42325a2e00d1b6,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0155,TO99_SOURCE_Q0155_CLEANED,TO99Q0155_FAM,free,question,home,unplanned_guest,pl_en_complete,"Niezaplanowany gość przychodzi wtedy, gdy potrzebujesz ciszy. Jaki jest Twój pierwszy uczciwy ruch?",An unplanned guest arrives when you need quiet. What is your first honest move?,four_choice,4,AX06,AX03,low,medium,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,d1b71481deae9126,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0156,TO99_SOURCE_Q0156_CLEANED,TO99Q0156_FAM,free,question,money,sudden_purchase,pl_en_complete,"Chcesz coś kupić, bo nagle wydaje się konieczne. Co Cię zatrzymuje albo rusza?",You want to buy something because it suddenly feels necessary. What slows or moves you?,four_choice,4,AX06,AX07,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,d2d249f904ec8faf,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0157,TO99_SOURCE_Q0157_CLEANED,TO99Q0157_FAM,free,question,creativity,bad_time_burst,pl_en_complete,Twórczy impuls pojawia się w najgorszym możliwym momencie. Co chronisz?,A creative burst appears at the worst possible time. What do you protect?,four_choice,4,AX06,AX10,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,2fe5fe11f2e73e16,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0158,TO99_SOURCE_Q0158_CLEANED,TO99Q0158_FAM,free,question,risk,emergency_action,pl_en_complete,"Nagła sytuacja wymaga działania, zanim powstanie pełny plan. Czemu ufasz?",An emergency asks for action before the full plan exists. What do you trust?,four_choice,4,AX06,AX04,medium,low,sensitive_safe,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,82a817458114fabe,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0159,TO99_SOURCE_Q0159_CLEANED,TO99Q0159_FAM,free,mystic,identity,secret_plan,pl_en_complete,"Sekretny plan ekscytuje, bo nikt się go po Tobie nie spodziewa. Co sprawdzasz?",A secret plan sounds thrilling because nobody expects it from you. What do you check?,four_choice,4,AX06,AX03,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,dc32e56aba4789b8,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0160,TO99_SOURCE_Q0160_CLEANED,TO99Q0160_FAM,free,question,social_life,surprise_invitation,pl_en_complete,"Niespodziewane zaproszenie sprawia, że dzień wydaje się żywy. Co decyduje o Twoim „tak”?",A surprise invitation makes the day feel alive. What decides your yes?,four_choice,4,AX06,AX05,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,180e3de67c0642ff,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0161,TO99_SOURCE_Q0161_CLEANED,TO99Q0161_FAM,free,controversy,ethics,useful_bargain,pl_en_complete,"Korzystna umowa wymaga zignorowania wartości, której zwykle bronisz. Co robisz?",A useful bargain requires ignoring a value you usually defend. What do you do?,four_choice,4,AX07,AX02,medium,medium,sensitive_safe,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,9239df247a0194aa,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0162,TO99_SOURCE_Q0162_CLEANED,TO99Q0162_FAM,free,question,work,risk_shortcut,pl_en_complete,"Skrót w pracy oszczędziłby czas, ale ukrył małe ryzyko. Co się liczy?",A work shortcut would save time but hide a small risk. What counts?,four_choice,4,AX07,AX04,low,medium,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,25ef476a525fefb7,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0163,TO99_SOURCE_Q0163_CLEANED,TO99Q0163_FAM,free,question,money,meaningful_expense,pl_en_complete,"Coś drogiego niesie znaczenie, nie tylko funkcję. Co oceniasz?","Something expensive carries meaning, not just function. What do you measure?",four_choice,4,AX07,AX05,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,481acf45c979958b,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0164,TO99_SOURCE_Q0164_CLEANED,TO99Q0164_FAM,free,controversy,truth,inconvenient_truth,pl_en_complete,"Niewygodna prawda pomogłaby później, ale zabolałaby teraz. Co wybierasz?",An inconvenient truth would help later but hurt now. What do you choose?,four_choice,4,AX07,AX02,medium,medium,sensitive_safe,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,dbb789295e365669,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0165,TO99_SOURCE_Q0165_CLEANED,TO99Q0165_FAM,free,controversy,values,family_politics,pl_en_complete,"Polityczna różnica zdań pojawia się przy rodzinnym stole. Co sprawia, że warto mówić?",A political disagreement appears at a family table. What makes speaking worth it?,four_choice,4,AX07,AX03,medium,medium,sensitive_safe,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,147c5640800d927d,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0166,TO99_SOURCE_Q0166_CLEANED,TO99Q0166_FAM,free,question,ethics,help_depth,pl_en_complete,Możesz pomóc jednej osobie głęboko albo wielu osobom tylko trochę. Co wydaje się słuszne?,You can help one person deeply or many people only a little. What feels right?,four_choice,4,AX07,AX03,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,9b3667a72a50b04b,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0167,TO99_SOURCE_Q0167_CLEANED,TO99Q0167_FAM,free,question,work,hiring_potential,pl_en_complete,Decyzja o zatrudnieniu sprowadza się do potencjału kontra sprawdzone umiejętności. Co ważysz?,A hiring decision comes down to potential versus proven skill. What do you weigh?,four_choice,4,AX07,AX10,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,adebef3aa3acf784,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0168,TO99_SOURCE_Q0168_CLEANED,TO99Q0168_FAM,free,question,ethics,valuable_object,pl_en_complete,Znajdujesz cenną rzecz i oddanie jej będzie kosztować Cię czas. Co decyduje?,You find a valuable object and returning it will cost you time. What decides?,four_choice,4,AX07,AX03,low,medium,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,456f4956e3c72e63,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0169,TO99_SOURCE_Q0169_CLEANED,TO99Q0169_FAM,free,question,relationships,thin_resources,pl_en_complete,"Przyjaźń potrzebuje wsparcia, ale Twoje zasoby są małe. Co jest fair?","A friendship needs support, but your own resources are thin. What is fair?",four_choice,4,AX07,AX05,medium,medium,sensitive_safe,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,bbef5f51659f6cfd,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0170,TO99_SOURCE_Q0170_CLEANED,TO99Q0170_FAM,free,controversy,decision,shallow_compromise,pl_en_complete,"Kompromis rozwiązuje problem na powierzchni, ale zdradza głębszy. Co nazywasz?",A compromise solves the surface problem while betraying the deeper one. What do you name?,four_choice,4,AX07,AX02,medium,medium,sensitive_safe,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,f0c851c251e31d2e,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0171,TO99_SOURCE_Q0171_CLEANED,TO99Q0171_FAM,free,question,identity,old_routine,pl_en_complete,"Stara rutyna nadal działa, ale nie wydaje się już Twoja. Co robisz?","An old routine still works, but it no longer feels like yours. What do you do?",four_choice,4,AX08,AX05,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,6bcf4ad921b10aa1,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0172,TO99_SOURCE_Q0172_CLEANED,TO99Q0172_FAM,free,question,life_change,house_move,pl_en_complete,Przeprowadzka złamałaby komfort i otworzyła przestrzeń. Co jest najważniejsze?,Moving house would break comfort and open space. What matters most?,four_choice,4,AX08,AX03,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,57e84c1885d8be7f,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0173,TO99_SOURCE_Q0173_CLEANED,TO99Q0173_FAM,free,question,identity,outdated_identity,pl_en_complete,"Ludzie nadal opisują Cię jako kogoś, kim już się nie czujesz. Co dzieje się w środku?",People still describe you as someone you no longer feel you are. What happens inside?,four_choice,4,AX08,AX03,low,medium,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,156210ea166b05d4,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0174,TO99_SOURCE_Q0174_CLEANED,TO99Q0174_FAM,free,question,work,ending_project,pl_en_complete,"Projekt, który zbudowałeś, musi się skończyć, zanim stanie się pusty. Co chronisz?",A project you built needs to end before it becomes empty. What do you protect?,four_choice,4,AX08,AX10,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,e0790dbba4808640,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0175,TO99_SOURCE_Q0175_CLEANED,TO99Q0175_FAM,free,question,relationships,repaired_relationship,pl_en_complete,"Naprawiona relacja jest bezpieczna, ale nie żyje już tak samo. O co pytasz?","A repaired relationship is safe, but not alive in the same way. What do you ask?",four_choice,4,AX08,AX02,medium,medium,sensitive_safe,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,a680a45c6c7b8612,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0176,TO99_SOURCE_Q0176_CLEANED,TO99Q0176_FAM,free,question,identity,new_style,pl_en_complete,Nowy styl jest jednocześnie zabawą i odsłonięciem. Co pozwala Ci spróbować?,A new style feels like play and exposure at once. What lets you try it?,four_choice,4,AX08,AX06,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,086bdec343696e4d,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0177,TO99_SOURCE_Q0177_CLEANED,TO99Q0177_FAM,free,question,growth,returning_fear,pl_en_complete,"Stary lęk wraca dokładnie wtedy, gdy życie robi się większe. Co z nim robisz?",An old fear returns exactly when life gets bigger. What do you do with it?,four_choice,4,AX08,AX04,medium,low,sensitive_safe,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,04e0181df148bb95,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0178,TO99_SOURCE_Q0178_CLEANED,TO99Q0178_FAM,free,question,work,career_pivot,pl_en_complete,"Zmiana ścieżki zawodowej miałaby sens, ale dopiero po przyznaniu, że stara droga się skończyła. Co jest trudne?","A career pivot would make sense, but only after admitting the old path is done. What is hard?",four_choice,4,AX08,AX07,low,medium,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,bd5b1c3f26a5bc17,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0179,TO99_SOURCE_Q0179_CLEANED,TO99Q0179_FAM,free,question,growth,limiting_belief,pl_en_complete,"Przekonanie, które kiedyś Cię chroniło, teraz Cię ogranicza. Co decyduje, czy zostaje?",A belief that once protected you now limits you. What decides whether it stays?,four_choice,4,AX08,AX02,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,33a79ddff7dde272,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0180,TO99_SOURCE_Q0180_CLEANED,TO99Q0180_FAM,free,mystic,transition,empty_room,pl_en_complete,Pusty pokój po dużej zmianie wydaje się spokojny i przerażający. Czego słuchasz?,An empty room after a big change feels peaceful and frightening. What do you listen to?,four_choice,4,AX08,AX09,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,84edc634f354deca,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0181,TO99_SOURCE_Q0181_CLEANED,TO99Q0181_FAM,free,question,technology,phone_answer,pl_en_complete,Telefon zna odpowiedź szybciej niż Twoje ciało. Czemu ufasz?,Your phone knows the answer faster than your body does. What do you trust?,four_choice,4,AX09,AX02,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,6a7e598b5890697d,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0182,TO99_SOURCE_Q0182_CLEANED,TO99Q0182_FAM,free,mystic,nature,forest_feeling,pl_en_complete,"Spacer po lesie daje Ci uczucie, którego żadna metryka nie wyjaśnia. Co z nim robisz?",A forest walk gives you a feeling no metric can explain. What do you do with it?,four_choice,4,AX09,AX04,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,a54ec5102b2a7d29,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0183,TO99_SOURCE_Q0183_CLEANED,TO99Q0183_FAM,free,question,technology,ai_advice,pl_en_complete,"AI daje radę, która brzmi poprawnie, ale dziwnie płasko. Co ją sprawdza?",AI gives advice that sounds correct but strangely flat. What checks it?,four_choice,4,AX09,AX02,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,ac1932c115f674fe,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0184,TO99_SOURCE_Q0184_CLEANED,TO99Q0184_FAM,free,question,home,failing_plant,pl_en_complete,Roślina wciąż marnieje mimo idealnych instrukcji. Co zmieniasz?,A plant keeps failing despite perfect instructions. What do you change?,four_choice,4,AX09,AX07,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,548e55f0ecffb4e2,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0185,TO99_SOURCE_Q0185_CLEANED,TO99Q0185_FAM,free,question,environment,city_noise,pl_en_complete,"Miejski hałas sprawia, że każda decyzja wydaje się cieńsza. Co przywraca sygnał?",City noise makes every decision feel thinner. What restores signal?,four_choice,4,AX09,AX05,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,10342e96736dffb2,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0186,TO99_SOURCE_Q0186_CLEANED,TO99Q0186_FAM,free,question,body,data_tracker,pl_en_complete,"Aplikacja z danymi mówi, że jest dobrze, ale ciało się nie zgadza. Co ma znaczenie?","Your data tracker says you are fine, but your body disagrees. What matters?",four_choice,4,AX09,AX04,medium,low,sensitive_safe,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,94b1aba67c58f20f,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0187,TO99_SOURCE_Q0187_CLEANED,TO99Q0187_FAM,free,question,relationships,handwritten_note,pl_en_complete,Ręcznie napisana notatka dociera do Ciebie po tygodniach szybkich wiadomości. Co się zmienia?,A handwritten note reaches you after weeks of instant messages. What changes?,four_choice,4,AX09,AX03,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,963704e1f39289f4,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0188,TO99_SOURCE_Q0188_CLEANED,TO99Q0188_FAM,free,question,planning,weather_disruption,pl_en_complete,"Pogoda psuje plan, który idealnie zoptymalizowałeś. Co robisz?",Weather disrupts a plan you had optimised perfectly. What do you do?,four_choice,4,AX09,AX06,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,820f2d16c929413b,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0189,TO99_SOURCE_Q0189_CLEANED,TO99Q0189_FAM,free,mystic,nature,animal_reaction,pl_en_complete,"Zwierzę reaguje na kogoś, zanim rozumiesz dlaczego. Co zauważasz?",An animal reacts to someone before you understand why. What do you notice?,four_choice,4,AX09,AX04,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,33ace19b1c14e199,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0190,TO99_SOURCE_Q0190_CLEANED,TO99Q0190_FAM,free,question,digital_life,night_screen,pl_en_complete,"Ekran świeci najmocniej dokładnie wtedy, gdy noc prosi o ciszę. Co wygrywa?",The screen is brightest exactly when the night asks for silence. What wins?,four_choice,4,AX09,AX06,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,1f1669e026b1cebe,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0191,TO99_SOURCE_Q0191_CLEANED,TO99Q0191_FAM,free,question,creativity,strong_concept,pl_en_complete,"Pojawia się mocna koncepcja, zanim wiesz, jak ją zbudować. Jaki jest następny uczciwy krok?",A strong concept appears before you know how to build it. What is the next honest step?,four_choice,4,AX10,AX01,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,c6c31b6d66c8925c,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0192,TO99_SOURCE_Q0192_CLEANED,TO99Q0192_FAM,free,question,work,unfinished_project,pl_en_complete,Niedokończony projekt wciąż czegoś Cię uczy. Co zachowujesz?,An unfinished project keeps teaching you something. What do you keep?,four_choice,4,AX10,AX08,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,208d7f4690e717d9,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0193,TO99_SOURCE_Q0193_CLEANED,TO99Q0193_FAM,free,question,work,early_pitch,pl_en_complete,"Musisz przedstawić pomysł, zanim jest w pełni uformowany. Co pokazujesz?",You have to pitch an idea before it is fully formed. What do you show?,four_choice,4,AX10,AX03,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,d67d0828309de646,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0194,TO99_SOURCE_Q0194_CLEANED,TO99Q0194_FAM,free,question,builder,rough_prototype,pl_en_complete,"Prototyp działa słabo, ale ujawnia właściwy kierunek. Co robisz?",A prototype works badly but reveals the right direction. What do you do?,four_choice,4,AX10,AX04,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,320d66985b0ff2b9,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0195,TO99_SOURCE_Q0195_CLEANED,TO99Q0195_FAM,free,question,creativity,scattered_notes,pl_en_complete,Twoje notatki są pełne iskier i bez struktury. Co powstaje pierwsze?,Your notes are full of sparks and no structure. What becomes first?,four_choice,4,AX10,AX06,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,dd822e20b9c05acd,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0196,TO99_SOURCE_Q0196_CLEANED,TO99Q0196_FAM,free,question,work,build_schedule,pl_en_complete,Harmonogram budowy grozi zabiciem pierwotnego zachwytu. Co chronisz?,A build schedule threatens to kill the original wonder. What do you protect?,four_choice,4,AX10,AX05,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,ebfe95d01e3f1e59,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0197,TO99_SOURCE_Q0197_CLEANED,TO99Q0197_FAM,free,question,teamwork,vision_or_hands,pl_en_complete,"Zespół potrzebuje dziś albo Twojej wizji, albo Twoich rąk. Co oferujesz?",A team needs either your vision or your hands today. What do you offer?,four_choice,4,AX10,AX03,low,low,standard,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,adba7f987f66710a,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
S2A-02,TO99Q0198,TO99_SOURCE_Q0198_CLEANED,TO99Q0198_FAM,free,controversy,work,borrowed_idea,pl_en_complete,"Ktoś powtarza Twój pomysł tak, jakby był jego. Co jest pierwsze?",Someone repeats your idea as if it was theirs. What matters first?,four_choice,4,AX10,AX02,medium,medium,sensitive_safe,yes,SRC_TO99_STAGE2A_INTERNAL_REWRITE,original_generated_from_internal_style_reference,d2e750cb55d3331f,stage2A_batch_ready_for_editorial_review,stage2A_answer_factory_candidate,2026-06-07T21:20:00Z,Stage 2A S2A-02: question cleaned/rewritten and paired with four question-specific answers.
